sample_id,repository,bug_id,commit,id,file,function,loc,complexity,max_nesting,num_args,num_returns,num_calls,file_imports,caller_count,callee_count,dependency_count,degree,betweenness,pagerank,label
scrapy_33_2d216771976c_scrapy/http/cookies.py___init___0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/http/cookies.py:__init__,scrapy/http/cookies.py,__init__,2,1,0,2,0,0,3,0,0,0,1,0.0,0.000236375695961762,0
scrapy_33_2d216771976c_scrapy/http/response/text.py_selector_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/http/response/text.py:selector,scrapy/http/response/text.py,selector,5,2,1,1,1,1,6,0,0,0,1,0.0,0.00024088276265670828,0
scrapy_33_2d216771976c_tests/test_crawl.py_test_timeout_failure_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_crawl.py:test_timeout_failure,tests/test_crawl.py,test_timeout_failure,13,1,0,1,0,11,13,0,0,0,1,0.0,0.00023758972066073743,0
scrapy_33_2d216771976c_scrapy/middleware.py__get_mwlist_from_settings_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/middleware.py:_get_mwlist_from_settings,scrapy/middleware.py,_get_mwlist_from_settings,2,1,0,2,0,0,5,1,0,0,2,0.0,0.00037334369682116906,0
scrapy_33_2d216771976c_scrapy/http/response/__init__.py___str___0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/http/response/__init__.py:__str__,scrapy/http/response/__init__.py,__str__,2,1,0,1,1,0,5,0,0,0,1,0.0,0.0002463263626908642,0
scrapy_33_2d216771976c_scrapy/xlib/tx/interfaces.py_spawnProcess_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/interfaces.py:spawnProcess,scrapy/xlib/tx/interfaces.py,spawnProcess,83,1,0,9,0,0,2,0,0,0,1,0.0,0.00022953950340549926,0
scrapy_33_2d216771976c_tests/test_crawl.py__test_delay_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_crawl.py:_test_delay,tests/test_crawl.py,_test_delay,10,2,0,3,0,4,13,1,0,0,2,0.0,0.000491624388921347,0
scrapy_33_2d216771976c_scrapy/utils/datatypes.py___init___0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/utils/datatypes.py:__init__,scrapy/utils/datatypes.py,__init__,5,1,0,2,0,0,3,0,1,0,2,0.0,0.00023611961262682185,0
scrapy_33_2d216771976c_scrapy/utils/project.py_project_data_dir_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/utils/project.py:project_data_dir,scrapy/utils/project.py,project_data_dir,15,5,2,1,1,12,8,1,1,0,3,0.0,0.0005185063643986602,0
scrapy_33_2d216771976c_scrapy/http/cookies.py_add_cookie_header_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/http/cookies.py:add_cookie_header,scrapy/http/cookies.py,add_cookie_header,31,9,2,2,1,12,3,0,3,0,4,0.0,0.000236375695961762,0
scrapy_33_2d216771976c_scrapy/downloadermiddlewares/decompression.py__is_gzip_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/downloadermiddlewares/decompression.py:_is_gzip,scrapy/downloadermiddlewares/decompression.py,_is_gzip,9,3,1,2,2,5,10,0,0,0,1,0.0,0.000259935362776254,0
scrapy_33_2d216771976c_scrapy/xlib/tx/_newclient.py_request_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/_newclient.py:request,scrapy/xlib/tx/_newclient.py,request,63,5,1,2,2,19,15,0,1,0,2,0.0,0.00023143788396496768,0
scrapy_33_2d216771976c_scrapy/statscollectors.py_close_spider_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/statscollectors.py:close_spider,scrapy/statscollectors.py,close_spider,5,2,1,3,0,3,2,0,1,0,2,0.0,0.0002451166737943851,0
scrapy_33_2d216771976c_tests/test_exporters.py__get_exporter_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_exporters.py:_get_exporter,tests/test_exporters.py,_get_exporter,2,1,0,2,1,1,10,7,0,0,8,0.0,0.0017154549203722824,0
scrapy_33_2d216771976c_scrapy/settings/__init__.py___len___0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/settings/__init__.py:__len__,scrapy/settings/__init__.py,__len__,2,1,0,1,1,1,8,0,0,0,1,0.0,0.00023664885151903145,0
scrapy_33_2d216771976c_scrapy/pipelines/files.py_from_settings_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/pipelines/files.py:from_settings,scrapy/pipelines/files.py,from_settings,10,1,0,2,1,4,19,0,0,0,1,0.0,0.0002379515934075474,0
scrapy_33_2d216771976c_tests/test_downloader_handlers.py_test_request_signing5_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_downloader_handlers.py:test_request_signing5,tests/test_downloader_handlers.py,test_request_signing5,11,1,0,1,0,3,29,0,1,0,2,0.0,0.00023166095620615193,0
scrapy_33_2d216771976c_scrapy/xlib/tx/interfaces.py_getTcpNoDelay_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/interfaces.py:getTcpNoDelay,scrapy/xlib/tx/interfaces.py,getTcpNoDelay,4,1,0,0,0,0,2,0,0,0,1,0.0,0.00022953950340549926,0
scrapy_33_2d216771976c_scrapy/xlib/tx/client.py_deliverBody_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/client.py:deliverBody,scrapy/xlib/tx/client.py,deliverBody,6,1,0,2,0,2,27,1,0,0,2,0.0,0.0004865213698476876,0
scrapy_33_2d216771976c_scrapy/spidermiddlewares/offsite.py_should_follow_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/spidermiddlewares/offsite.py:should_follow,scrapy/spidermiddlewares/offsite.py,should_follow,5,1,0,3,1,3,5,1,0,0,2,0.0,0.0005076191643303483,0
scrapy_33_2d216771976c_scrapy/settings/__init__.py___setitem___0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/settings/__init__.py:__setitem__,scrapy/settings/__init__.py,__setitem__,3,1,0,3,0,1,8,0,1,0,2,0.0,0.00023664885151903145,0
scrapy_33_2d216771976c_scrapy/mail.py_send_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/mail.py:send,scrapy/mail.py,send,42,7,2,8,2,26,13,0,1,0,2,0.0,0.0002644716961380506,0
scrapy_33_2d216771976c_scrapy/loader/__init__.py_get_collected_values_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/loader/__init__.py:get_collected_values,scrapy/loader/__init__.py,get_collected_values,2,1,0,2,1,0,10,0,0,0,1,0.0,0.00023664885151903145,0
scrapy_33_2d216771976c_tests/test_commands.py_tearDown_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_commands.py:tearDown,tests/test_commands.py,tearDown,2,1,0,1,0,1,14,0,0,0,1,0.0,0.00023587904949399932,0
scrapy_33_2d216771976c_scrapy/xlib/tx/interfaces.py_lookupNamingAuthorityPointer_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/interfaces.py:lookupNamingAuthorityPointer,scrapy/xlib/tx/interfaces.py,lookupNamingAuthorityPointer,20,1,0,2,0,0,2,0,0,0,1,0.0,0.00022953950340549926,0
scrapy_33_2d216771976c_scrapy/utils/test.py_assert_aws_environ_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/utils/test.py:assert_aws_environ,scrapy/utils/test.py,assert_aws_environ,11,4,1,0,0,3,7,0,0,0,1,0.0,0.000259935362776254,0
scrapy_33_2d216771976c_scrapy/core/engine.py_add_request_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/core/engine.py:add_request,scrapy/core/engine.py,add_request,2,1,0,2,0,1,11,2,0,0,3,0.0,0.000489473830883162,0
scrapy_33_2d216771976c_scrapy/utils/test.py_get_pythonpath_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/utils/test.py:get_pythonpath,scrapy/utils/test.py,get_pythonpath,5,1,0,0,1,3,7,1,0,0,2,0.0,0.0005139700310368637,0
scrapy_33_2d216771976c_scrapy/xlib/tx/interfaces.py_sendFileDescriptor_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/interfaces.py:sendFileDescriptor,scrapy/xlib/tx/interfaces.py,sendFileDescriptor,20,1,0,1,0,0,2,0,0,0,1,0.0,0.00022953950340549926,0
scrapy_33_2d216771976c_tests/test_settings/__init__.py_test_set_new_attribute_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_settings/__init__.py:test_set_new_attribute,tests/test_settings/__init__.py,test_set_new_attribute,9,1,0,1,0,5,5,0,0,0,1,0.0,0.0002379515934075474,0
scrapy_33_2d216771976c_tests/test_http_response.py_test_bom_is_removed_from_body_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_http_response.py:test_bom_is_removed_from_body,tests/test_http_response.py,test_bom_is_removed_from_body,26,1,0,1,0,16,4,0,0,0,1,0.0,0.00023587904949399932,0
scrapy_33_2d216771976c_tests/test_commands.py_test_arguments_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_commands.py:test_arguments,tests/test_commands.py,test_arguments,7,1,0,1,0,8,14,0,1,0,2,0.0,0.00023587904949399932,0
scrapy_33_2d216771976c_tests/test_loader.py_test_replace_xpath_re_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_loader.py:test_replace_xpath_re,tests/test_loader.py,test_replace_xpath_re,7,1,0,1,0,8,7,0,0,0,1,0.0,0.00023156815815381928,0
scrapy_33_2d216771976c_scrapy/xlib/tx/interfaces.py_listenUDP_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/interfaces.py:listenUDP,scrapy/xlib/tx/interfaces.py,listenUDP,6,1,0,4,0,0,2,0,0,0,1,0.0,0.00022953950340549926,0
scrapy_33_2d216771976c_scrapy/responsetypes.py___init___0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/responsetypes.py:__init__,scrapy/responsetypes.py,__init__,7,2,1,1,0,7,7,0,0,0,1,0.0,0.00024935058493206195,0
scrapy_33_2d216771976c_scrapy/downloadermiddlewares/redirect.py__redirect_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/downloadermiddlewares/redirect.py:_redirect,scrapy/downloadermiddlewares/redirect.py,_redirect,19,2,1,5,1,6,5,1,0,0,2,0.0,0.00037829242412494715,0
scrapy_33_2d216771976c_scrapy/utils/iterators.py_xmliter_lxml_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/utils/iterators.py:xmliter_lxml,scrapy/utils/iterators.py,xmliter_lxml,13,5,2,4,0,7,10,0,0,0,1,0.0,0.00024935058493206195,0
scrapy_33_2d216771976c_scrapy/http/response/__init__.py__set_url_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/http/response/__init__.py:_set_url,scrapy/http/response/__init__.py,_set_url,6,2,1,2,0,4,5,1,0,0,2,0.0,0.00037334369682116906,0
scrapy_33_2d216771976c_tests/test_spider.py_test_follow_links_attribute_population_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_spider.py:test_follow_links_attribute_population,tests/test_spider.py,test_follow_links_attribute_population,11,1,0,1,0,10,17,0,0,0,1,0.0,0.00023316210117035644,0
scrapy_33_2d216771976c_scrapy/utils/misc.py_walk_modules_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/utils/misc.py:walk_modules,scrapy/utils/misc.py,walk_modules,20,4,3,1,1,7,8,0,0,0,1,0.0,0.0002644716961380506,0
scrapy_33_2d216771976c_scrapy/statscollectors.py_clear_stats_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/statscollectors.py:clear_stats,scrapy/statscollectors.py,clear_stats,2,1,0,2,0,1,2,0,0,0,1,0.0,0.0002451166737943851,0
scrapy_33_2d216771976c_scrapy/downloadermiddlewares/decompression.py_process_response_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/downloadermiddlewares/decompression.py:process_response,scrapy/downloadermiddlewares/decompression.py,process_response,11,4,2,4,3,3,10,0,0,0,1,0.0,0.000259935362776254,0
scrapy_33_2d216771976c_tests/test_toplevel.py_test_spider_shortcut_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_toplevel.py:test_spider_shortcut,tests/test_toplevel.py,test_spider_shortcut,3,1,0,1,0,1,7,0,0,0,1,0.0,0.000247722157571417,0
scrapy_33_2d216771976c_tests/test_downloadermiddleware_httpcompression.py__getresponse_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_downloadermiddleware_httpcompression.py:_getresponse,tests/test_downloadermiddleware_httpcompression.py,_getresponse,20,3,1,2,1,7,9,5,0,0,6,0.0,0.0015142315373130142,0
scrapy_33_2d216771976c_scrapy/xlib/tx/interfaces.py_childDataReceived_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/interfaces.py:childDataReceived,scrapy/xlib/tx/interfaces.py,childDataReceived,11,1,0,2,0,0,2,0,0,0,1,0.0,0.00022953950340549926,0
scrapy_33_2d216771976c_scrapy/xlib/tx/endpoints.py___init___0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/xlib/tx/endpoints.py:__init__,scrapy/xlib/tx/endpoints.py,__init__,14,1,0,5,0,1,19,0,0,0,1,0.0,0.0002333654102285882,0
scrapy_33_2d216771976c_tests/test_downloadermiddleware_httpcompression.py_test_process_response_force_recalculate_encoding_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_downloadermiddleware_httpcompression.py:test_process_response_force_recalculate_encoding,tests/test_downloadermiddleware_httpcompression.py,test_process_response_force_recalculate_encoding,17,1,0,1,0,12,9,0,0,0,1,0.0,0.00024405819600996592,0
scrapy_33_2d216771976c_tests/test_utils_deprecate.py_test_clsdict_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_utils_deprecate.py:test_clsdict,tests/test_utils_deprecate.py,test_clsdict,5,2,1,1,0,3,6,0,0,0,1,0.0,0.00023523754780647253,0
scrapy_33_2d216771976c_tests/test_http_response.py_test_replace_encoding_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_http_response.py:test_replace_encoding,tests/test_http_response.py,test_replace_encoding,10,1,0,1,0,6,4,0,1,0,2,0.0,0.00023587904949399932,0
scrapy_34_e521740b3951_scrapy/item.py___new___1,scrapy,34,e521740b3951bacc80d3c9c1db8652ed5e914b89,scrapy/item.py:__new__,scrapy/item.py,__new__,16,4,3,4,1,9,5,0,0,0,1,0.0,0.00024318974077332752,1
scrapy_34_e521740b3951_scrapy/downloadermiddlewares/httpauth.py_spider_opened_0,scrapy,34,e521740b3951bacc80d3c9c1db8652ed5e914b89,scrapy/downloadermiddlewares/httpauth.py:spider_opened,scrapy/downloadermiddlewares/httpauth.py,spider_opened,5,2,1,2,0,3,2,0,0,0,1,0.0,0.0002799936309944839,0
scrapy_34_e521740b3951_scrapy/xlib/tx/_newclient.py__disconnectParser_0,scrapy,34,e521740b3951bacc80d3c9c1db8652ed5e914b89,scrapy/xlib/tx/_newclient.py:_disconnectParser,scrapy/xlib/tx/_newclient.py,_disconnectParser,21,2,1,2,0,2,15,5,2,0,8,0.0,0.001378883749668775,0
scrapy_34_e521740b3951_tests/test_selector_csstranslator.py_x_0,scrapy,34,e521740b3951bacc80d3c9c1db8652ed5e914b89,tests/test_selector_csstranslator.py:x,tests/test_selector_csstranslator.py,x,2,1,0,3,1,4,6,2,0,0,3,0.0,0.0007545514847115102,0
scrapy_35_0a5bbbaed3e1_scrapy/crawler.py__get_spider_loader_1,scrapy,35,0a5bbbaed3e182d2151b6b34357667901ece353f,scrapy/crawler.py:_get_spider_loader,scrapy/crawler.py,_get_spider_loader,13,2,1,1,1,8,15,2,0,0,3,0.0,0.0007607668205374901,1
scrapy_35_0a5bbbaed3e1_scrapy/core/downloader/webclient.py_lineReceived_0,scrapy,35,0a5bbbaed3e182d2151b6b34357667901ece353f,scrapy/core/downloader/webclient.py:lineReceived,scrapy/core/downloader/webclient.py,lineReceived,2,1,0,2,1,2,8,0,0,0,1,0.0,0.0002473278011187025,0
scrapy_35_0a5bbbaed3e1_scrapy/utils/datatypes.py___contains___0,scrapy,35,0a5bbbaed3e182d2151b6b34357667901ece353f,scrapy/utils/datatypes.py:__contains__,scrapy/utils/datatypes.py,__contains__,2,1,0,2,1,2,3,0,1,0,2,0.0,0.00024179190647804968,0
scrapy_35_0a5bbbaed3e1_scrapy/spiderloader.py_list_0,scrapy,35,0a5bbbaed3e182d2151b6b34357667901ece353f,scrapy/spiderloader.py:list,scrapy/spiderloader.py,list,5,1,0,1,1,2,5,0,0,0,1,0.0,0.00025959193693799484,0
scrapy_36_cb8140a42a27_scrapy/utils/misc.py_create_instance_1,scrapy,36,cb8140a42a27ede87b0880372024f2f1804618b8,scrapy/utils/misc.py:create_instance,scrapy/utils/misc.py,create_instance,23,5,2,5,3,6,14,0,0,0,1,0.0,0.00020702596868429532,1
scrapy_36_cb8140a42a27_tests/test_utils_gz.py_test_gunzip_no_gzip_file_raises_0,scrapy,36,cb8140a42a27ede87b0880372024f2f1804618b8,tests/test_utils_gz.py:test_gunzip_no_gzip_file_raises,tests/test_utils_gz.py,test_gunzip_no_gzip_file_raises,3,2,1,1,0,4,6,0,0,0,1,0.0,0.000203932449788354,0
scrapy_36_cb8140a42a27_tests/test_downloader_handlers.py_render_0,scrapy,36,cb8140a42a27ede87b0880372024f2f1804618b8,tests/test_downloader_handlers.py:render,tests/test_downloader_handlers.py,render,7,1,0,2,1,4,42,0,1,0,2,0.0,0.00019234486205948914,0
scrapy_36_cb8140a42a27_docs/conftest.py_load_response_0,scrapy,36,cb8140a42a27ede87b0880372024f2f1804618b8,docs/conftest.py:load_response,docs/conftest.py,load_response,4,2,1,2,1,5,7,0,0,0,1,0.0,0.00026202186016769627,0
scrapy_37_1d5c270ce8ca_scrapy/http/request/__init__.py__set_url_1,scrapy,37,1d5c270ce8caf954ce83c8db262e2a35707e0c5e,scrapy/http/request/__init__.py:_set_url,scrapy/http/request/__init__.py,_set_url,9,3,1,2,0,6,8,1,0,0,2,0.0,0.00033009883061988887,1
scrapy_37_1d5c270ce8ca_tests/test_http_response.py_test_bom_is_removed_from_body_0,scrapy,37,1d5c270ce8caf954ce83c8db262e2a35707e0c5e,tests/test_http_response.py:test_bom_is_removed_from_body,tests/test_http_response.py,test_bom_is_removed_from_body,26,1,0,1,0,12,9,0,0,0,1,0.0,0.00020759391620240464,0
scrapy_37_1d5c270ce8ca_tests/test_linkextractors.py_test_ftp_links_0,scrapy,37,1d5c270ce8caf954ce83c8db262e2a35707e0c5e,tests/test_linkextractors.py:test_ftp_links,tests/test_linkextractors.py,test_ftp_links,10,1,0,1,0,5,7,0,0,0,1,0.0,0.0002092211162041549,0
scrapy_37_1d5c270ce8ca_tests/test_utils_python.py_test_utf_16_strings_contain_null_bytes_0,scrapy,37,1d5c270ce8caf954ce83c8db262e2a35707e0c5e,tests/test_utils_python.py:test_utf_16_strings_contain_null_bytes,tests/test_utils_python.py,test_utf_16_strings_contain_null_bytes,2,1,0,1,0,2,8,0,0,0,1,0.0,0.00021035434477680243,0
scrapy_38_6cc6bbb5fc5c_scrapy/http/request/form.py__get_clickable_1,scrapy,38,6cc6bbb5fc5c102271829a554772effb0444023c,scrapy/http/request/form.py:_get_clickable,scrapy/http/request/form.py,_get_clickable,45,8,2,2,4,16,9,1,0,0,2,0.0,0.0003616917155052643,1
scrapy_38_6cc6bbb5fc5c_tests/test_utils_misc/__init__.py_test_load_object_0,scrapy,38,6cc6bbb5fc5c102271829a554772effb0444023c,tests/test_utils_misc/__init__.py:test_load_object,tests/test_utils_misc/__init__.py,test_load_object,5,1,0,1,0,3,5,0,0,0,1,0.0,0.0002348272589034517,0
scrapy_38_6cc6bbb5fc5c_scrapy/linkextractors/lxmlhtml.py__iter_links_0,scrapy,38,6cc6bbb5fc5c102271829a554772effb0444023c,scrapy/linkextractors/lxmlhtml.py:_iter_links,scrapy/linkextractors/lxmlhtml.py,_iter_links,9,5,3,2,0,4,10,1,1,0,3,0.0,0.0003833459957749533,0
scrapy_38_6cc6bbb5fc5c_tests/test_downloadermiddleware_cookies.py_test_setting_enabled_cookies_debug_0,scrapy,38,6cc6bbb5fc5c102271829a554772effb0444023c,tests/test_downloadermiddleware_cookies.py:test_setting_enabled_cookies_debug,tests/test_downloadermiddleware_cookies.py,test_setting_enabled_cookies_debug,23,2,1,1,0,9,9,0,0,0,1,0.0,0.00022076954212670675,0
scrapy_39_692975acb40c_scrapy/spiders/__init__.py_start_requests_1,scrapy,39,692975acb40c6394424dfb728b1ffa46b3b3c55d,scrapy/spiders/__init__.py:start_requests,scrapy/spiders/__init__.py,start_requests,12,4,2,1,0,3,11,0,1,0,2,0.0,0.0002951462356414494,1
scrapy_39_692975acb40c_tests/test_http_headers.py_assertSortedEqual_0,scrapy,39,692975acb40c6394424dfb728b1ffa46b3b3c55d,tests/test_http_headers.py:assertSortedEqual,tests/test_http_headers.py,assertSortedEqual,2,1,0,4,1,3,3,1,0,0,2,0.0,0.00044407407698927984,0
scrapy_39_692975acb40c_scrapy/commands/startproject.py_run_0,scrapy,39,692975acb40c6394424dfb728b1ffa46b3b3c55d,scrapy/commands/startproject.py:run,scrapy/commands/startproject.py,run,33,6,1,3,2,25,11,0,2,0,3,0.0,0.00024559586809875015,0
scrapy_39_692975acb40c_tests/test_command_version.py_test_verbose_output_0,scrapy,39,692975acb40c6394424dfb728b1ffa46b3b3c55d,tests/test_command_version.py:test_verbose_output,tests/test_command_version.py,test_verbose_output,9,1,0,1,0,8,5,0,0,0,1,0.0,0.0002669014170607999,0
scrapy_4_c8f3d07e86dd_scrapy/contracts/__init__.py__clean_req_1,scrapy,4,c8f3d07e86dd41074971b5423fb932c2eda6db1e,scrapy/contracts/__init__.py:_clean_req,scrapy/contracts/__init__.py,_clean_req,21,3,1,4,0,10,7,1,1,0,3,0.0,0.00028329652889243836,1
scrapy_4_c8f3d07e86dd_tests/test_utils_log.py_setUp_0,scrapy,4,c8f3d07e86dd41074971b5423fb932c2eda6db1e,tests/test_utils_log.py:setUp,tests/test_utils_log.py,setUp,5,1,0,1,0,3,9,0,0,0,1,0.0,0.00023133376807253248,0
scrapy_4_c8f3d07e86dd_scrapy/utils/url.py_parse_url_0,scrapy,4,c8f3d07e86dd41074971b5423fb932c2eda6db1e,scrapy/utils/url.py:parse_url,scrapy/utils/url.py,parse_url,7,2,1,2,2,3,6,2,0,0,3,0.0,0.000741006824390383,0
scrapy_4_c8f3d07e86dd_tests/test_settings/__init__.py_test_get_settings_priority_0,scrapy,4,c8f3d07e86dd41074971b5423fb932c2eda6db1e,tests/test_settings/__init__.py:test_get_settings_priority,tests/test_settings/__init__.py,test_get_settings_priority,4,2,1,1,0,5,5,0,0,0,1,0.0,0.00022481806138665086,0
scrapy_4_c8f3d07e86dd_scrapy/downloadermiddlewares/decompression.py__is_bzip2_0,scrapy,4,c8f3d07e86dd41074971b5423fb932c2eda6db1e,scrapy/downloadermiddlewares/decompression.py:_is_bzip2,scrapy/downloadermiddlewares/decompression.py,_is_bzip2,8,3,1,2,2,3,10,0,0,0,1,0.0,0.00024925196145870695,0
scrapy_4_c8f3d07e86dd_scrapy/utils/reactor.py___call___0,scrapy,4,c8f3d07e86dd41074971b5423fb932c2eda6db1e,scrapy/utils/reactor.py:__call__,scrapy/utils/reactor.py,__call__,3,1,0,1,1,1,1,0,0,0,1,0.0,0.0002595684970446861,0
scrapy_4_c8f3d07e86dd_tests/test_linkextractors.py_test_encoded_url_0,scrapy,4,c8f3d07e86dd41074971b5423fb932c2eda6db1e,tests/test_linkextractors.py:test_encoded_url,tests/test_linkextractors.py,test_encoded_url,7,1,0,1,0,5,7,0,0,0,1,0.0,0.00022499416156735038,0
scrapy_40_7d24df37380c_scrapy/exporters.py__serialize_value_1,scrapy,40,7d24df37380cd5a5b7394cd2534e240bd2eff0ca,scrapy/exporters.py:_serialize_value,scrapy/exporters.py,_serialize_value,11,5,1,2,5,9,13,1,2,0,4,0.0,0.00047106870578956356,1
scrapy_40_7d24df37380c_scrapy/xlib/tx/client.py___init___0,scrapy,40,7d24df37380cd5a5b7394cd2534e240bd2eff0ca,scrapy/xlib/tx/client.py:__init__,scrapy/xlib/tx/client.py,__init__,3,1,0,3,0,0,27,0,1,0,2,0.0,0.0002230496263214673,0
scrapy_40_7d24df37380c_tests/test_webclient.py_test_earlyHeaders_0,scrapy,40,7d24df37380cd5a5b7394cd2534e240bd2eff0ca,tests/test_webclient.py:test_earlyHeaders,tests/test_webclient.py,test_earlyHeaders,89,1,0,1,0,19,14,0,1,0,2,0.0,0.00022629642154359513,0
scrapy_40_7d24df37380c_tests/test_command_shell.py_test_response_type_html_0,scrapy,40,7d24df37380cd5a5b7394cd2534e240bd2eff0ca,tests/test_command_shell.py:test_response_type_html,tests/test_command_shell.py,test_response_type_html,3,1,0,1,0,2,4,0,0,0,1,0.0,0.00024103187678248288,0
scrapy_5_426da0ed0763_scrapy/http/response/__init__.py_follow_1,scrapy,5,426da0ed07637e7efbcfb0fe49546e187d5d7f67,scrapy/http/response/__init__.py:follow,scrapy/http/response/__init__.py,follow,27,2,1,12,1,3,7,0,1,0,2,0.0,0.00022251672956815588,1
